Date,solar.rad_1,wind_speed,gust_speed,temp_F,RH,solar.rad_2,rain_in,snowdepth_in,current,baro.pressure_psi,baro.temp_F
2020-05-17 10:00:00,106.9,0,7.87,46.661,96.5,NA,NA,NA,NA,12.2648,50.466
2020-05-17 10:30:00,270.6,0,9.01,48.493,95.7,NA,NA,NA,NA,12.2734,53.973
2020-05-17 11:00:00,326.9,1.12,7.87,47.289,91.2,NA,NA,NA,NA,12.278,52.925
2020-05-17 11:30:00,231.9,1.12,7.87,46.616,93.8,NA,NA,NA,NA,12.2769,51.699
2020-05-17 12:00:00,409.4,1.12,6.76,47.019,89,NA,NA,NA,NA,12.2806,50.819
2020-05-17 12:30:00,266.9,1.12,7.87,47.914,89.1,NA,NA,NA,NA,12.2819,49.404
2020-05-17 13:00:00,889.4,1.12,9.01,49.649,83.6,NA,NA,NA,NA,12.283,49.937
2020-05-17 13:30:00,385.6,2.26,9.01,49.561,80.2,NA,NA,NA,NA,12.2854,51.172
2020-05-17 14:00:00,475.6,2.26,11.25,51.193,75.6,NA,NA,NA,NA,12.2847,54.147
2020-05-17 14:30:00,168.1,2.26,10.13,52.597,69.5,NA,NA,NA,NA,12.2857,53.973
2020-05-17 15:00:00,95.6,1.12,7.87,52.641,66.4,NA,NA,NA,NA,12.2835,55.537
2020-05-17 15:30:00,55.6,2.26,12.39,51.678,64.3,NA,NA,NA,NA,12.2751,61.912
2020-05-17 16:00:00,153.1,1.12,7.87,50.709,67.5,NA,NA,NA,NA,12.2741,55.017
2020-05-17 16:30:00,44.4,1.12,6.76,50.135,68.7,NA,NA,NA,NA,12.2737,54.147
2020-05-17 17:00:00,284.4,0,6.76,49.516,69.8,NA,NA,NA,NA,12.2732,53.274
2020-05-17 17:30:00,24.4,0,5.64,48.938,66.4,NA,NA,NA,NA,12.2656,52.225
2020-05-17 18:00:00,29.4,0,5.64,47.781,69.8,NA,NA,NA,NA,12.2682,50.113
2020-05-17 18:30:00,23.1,0,7.87,47.781,70.5,NA,NA,NA,NA,12.2619,49.759
2020-05-17 19:00:00,6.9,0,3.38,46.121,81,NA,NA,NA,NA,12.2577,48.339
2020-05-17 19:30:00,0.6,0,3.38,45.761,83.1,NA,NA,NA,NA,12.2545,47.446
2020-05-17 20:00:00,0.6,0,2.26,43.9,93.5,NA,NA,NA,NA,12.25,46.548
2020-05-17 20:30:00,0.6,0,4.5,43.351,96.3,NA,NA,NA,NA,12.2541,45.104
2020-05-17 21:00:00,0.6,0,3.38,42.663,94.5,NA,NA,NA,NA,12.2571,43.831
2020-05-17 21:30:00,0.6,0,3.38,42.017,98.1,NA,NA,NA,NA,12.2571,43.099
2020-05-17 22:00:00,0.6,0,3.38,41.463,96.7,NA,NA,NA,NA,12.2602,42.548
2020-05-17 22:30:00,0.6,0,4.5,40.485,97.8,NA,NA,NA,NA,12.2629,41.81
2020-05-17 23:00:00,0.6,0,0,40.298,99.1,NA,NA,NA,NA,12.2656,41.067
2020-05-17 23:30:00,0.6,0,1.12,39.924,99.2,NA,NA,NA,NA,12.2642,40.321
2020-05-18 00:00:00,0.6,0,2.26,39.549,99.4,NA,NA,NA,NA,12.2718,39.947
2020-05-18 00:30:00,0.6,0,0,38.415,99.6,NA,NA,NA,NA,12.2686,39.76
2020-05-18 01:00:00,0.6,0,0,38.748,100,NA,NA,NA,NA,12.2669,39.573
2020-05-18 01:30:00,0.6,0,0,38.606,100,NA,NA,NA,NA,12.2611,38.629
2020-05-18 02:00:00,0.6,0,1.12,38.415,100,NA,NA,NA,NA,12.2593,38.44
2020-05-18 02:30:00,0.6,0,0,38.511,100,NA,NA,NA,NA,12.25,38.629
2020-05-18 03:00:00,0.6,0,0,38.7,100,NA,NA,NA,NA,12.2452,38.25
2020-05-18 03:30:00,0.6,0,0,35.879,100,NA,NA,NA,NA,12.2383,38.25
2020-05-18 04:00:00,0.6,0,0,32.592,100,NA,NA,NA,NA,12.2428,38.44
2020-05-18 04:30:00,0.6,0,0,32.142,100,NA,NA,NA,NA,12.2468,36.914
2020-05-18 05:00:00,0.6,0,0,32.092,100,NA,NA,NA,NA,12.248,33.013
2020-05-18 05:30:00,0.6,0,0,32.092,100,NA,NA,NA,NA,12.245,32.018
2020-05-18 06:00:00,10.6,0,0,32.392,100,NA,NA,NA,NA,12.2573,32.018
2020-05-18 06:30:00,6.9,0,0,32.542,100,NA,NA,NA,NA,12.2656,32.018
2020-05-18 07:00:00,28.1,0,1.12,32.891,100,NA,NA,NA,NA,12.2628,32.018
2020-05-18 07:30:00,46.9,0,0,34.223,100,NA,NA,NA,NA,12.2731,32.418
2020-05-18 08:00:00,465.6,0,0,37.225,98.5,NA,NA,NA,NA,12.2819,32.815
2020-05-18 08:30:00,473.1,0,0,42.386,92.6,NA,NA,NA,NA,12.2876,34.394
2020-05-18 09:00:00,548.1,0,3.38,40.251,96.1,NA,NA,NA,NA,12.2905,39.007
2020-05-18 09:30:00,1155.6,0,1.12,41.043,95.7,NA,NA,NA,NA,12.2944,46.728
2020-05-18 10:00:00,774.4,0,2.26,44.901,91.5,NA,NA,NA,NA,12.302,46.369
2020-05-18 10:30:00,1051.9,0,4.5,46.346,86.4,NA,NA,NA,NA,12.3012,45.286
2020-05-18 11:00:00,1276.9,0,4.5,47.512,84.9,NA,NA,NA,NA,12.3038,48.695
2020-05-18 11:30:00,1211.9,0,5.64,47.512,73.7,NA,NA,NA,NA,12.3056,48.871
2020-05-18 12:00:00,255.6,1.12,5.64,49.028,68.2,NA,NA,NA,NA,12.3051,51.346
2020-05-18 12:30:00,1079.4,0,6.76,50.223,69.2,NA,NA,NA,NA,12.3053,49.404
2020-05-18 13:00:00,378.1,1.12,7.87,46.886,69.8,NA,NA,NA,NA,12.3038,55.364
2020-05-18 13:30:00,1008.1,1.12,6.76,49.294,65.7,NA,NA,NA,NA,12.3075,54.495
2020-05-18 14:00:00,153.1,1.12,6.76,48.583,63.7,NA,NA,NA,NA,12.3065,57.268
2020-05-18 14:30:00,165.6,0,5.64,49.914,62.4,NA,NA,NA,NA,12.3036,56.577
2020-05-18 15:00:00,296.9,1.12,9.01,49.294,61.3,NA,NA,NA,NA,12.3067,57.441
2020-05-18 15:30:00,13.1,0,5.64,46.391,65.2,NA,NA,NA,NA,12.3088,56.404
2020-05-18 16:00:00,58.1,0,6.76,38.984,92.2,NA,NA,NA,NA,12.3062,51.874
2020-05-18 16:30:00,131.9,0,0,41.463,91.6,NA,NA,NA,NA,12.306,50.466
2020-05-18 17:00:00,28.1,0,1.12,41.23,92.5,NA,NA,NA,NA,12.3165,40.321
2020-05-18 17:30:00,4.4,0,0,39.643,95.6,NA,NA,NA,NA,12.3202,40.881
2020-05-18 18:00:00,14.4,0,0,39.173,97.3,NA,NA,NA,NA,12.3192,41.81
2020-05-18 18:30:00,1.9,0,0,38.653,97.1,NA,NA,NA,NA,12.3233,40.321
2020-05-18 19:00:00,0.6,0,0,36.986,97.5,NA,NA,NA,NA,12.3236,39.007
2020-05-18 19:30:00,0.6,0,0,35.298,98,NA,NA,NA,NA,12.3291,39.007
2020-05-18 20:00:00,0.6,0,0,35.346,98.5,NA,NA,NA,NA,12.3331,37.488
2020-05-18 20:30:00,0.6,0,0,35.395,98.8,NA,NA,NA,NA,12.3368,35.758
2020-05-18 21:00:00,0.6,0,0,35.492,98.9,NA,NA,NA,NA,12.336,35.37
2020-05-18 21:30:00,0.6,0,0,34.81,99.5,NA,NA,NA,NA,12.3411,35.175
2020-05-18 22:00:00,0.6,0,0,34.615,99.9,NA,NA,NA,NA,12.3443,35.37
2020-05-18 22:30:00,0.6,0,0,34.907,100,NA,NA,NA,NA,12.3429,34.59
2020-05-18 23:00:00,0.6,0,0,34.124,99.9,NA,NA,NA,NA,12.3452,34.394
2020-05-18 23:30:00,0.6,0,0,33.78,100,NA,NA,NA,NA,12.3439,34.394
2020-05-19 00:00:00,0.6,0,0,32.592,100,NA,NA,NA,NA,12.3408,34.198
2020-05-19 00:30:00,0.6,0,0,31.44,100,NA,NA,NA,NA,12.3373,33.805
2020-05-19 01:00:00,0.6,0,0,31.591,100,NA,NA,NA,NA,12.3382,32.815
2020-05-19 01:30:00,0.6,0,0,31.692,100,NA,NA,NA,NA,12.3372,31.415
2020-05-19 02:00:00,0.6,0,0,31.289,100,NA,NA,NA,NA,12.3344,31.415
2020-05-19 02:30:00,0.6,0,0,31.44,100,NA,NA,NA,NA,12.3334,31.617
2020-05-19 03:00:00,0.6,0,0,31.037,100,NA,NA,NA,NA,12.3313,31.213
2020-05-19 03:30:00,0.6,0,0,31.087,100,NA,NA,NA,NA,12.3299,31.213
2020-05-19 04:00:00,0.6,0,0,30.987,100,NA,NA,NA,NA,12.3295,31.012
2020-05-19 04:30:00,0.6,0,0,30.376,100,NA,NA,NA,NA,12.335,31.012
2020-05-19 05:00:00,5.6,0,0,30.276,100,NA,NA,NA,NA,12.3375,30.808
2020-05-19 05:30:00,14.4,0,0,30.072,100,NA,NA,NA,NA,12.3378,30.198
2020-05-19 06:00:00,39.4,0,0,30.58,100,NA,NA,NA,NA,12.3418,30.198
2020-05-19 06:30:00,83.1,0,0,32.193,100,NA,NA,NA,NA,12.3388,29.995
2020-05-19 07:00:00,65.6,0,1.12,33.138,100,NA,NA,NA,NA,12.3418,30.198
2020-05-19 07:30:00,64.4,0,0,34.272,100,NA,NA,NA,NA,12.3455,32.218
2020-05-19 08:00:00,471.9,0,2.26,41.878,96.5,NA,NA,NA,NA,12.3436,35.758
2020-05-19 08:30:00,164.4,0,1.12,45.217,90.6,NA,NA,NA,NA,12.3431,34.786
2020-05-19 09:00:00,121.9,0,2.26,43.9,88.2,NA,NA,NA,NA,12.3413,43.282
2020-05-19 09:30:00,896.9,0,1.12,47.109,78.7,NA,NA,NA,NA,12.3452,49.404
2020-05-19 10:00:00,975.6,0,2.26,49.692,76.3,NA,NA,NA,NA,12.3424,49.404
2020-05-19 10:30:00,344.4,0,6.76,48.938,71,NA,NA,NA,NA,12.3443,47.624
2020-05-19 11:00:00,530.6,1.12,5.64,50.4,72.2,NA,NA,NA,NA,12.3417,51.699
2020-05-19 11:30:00,1158.1,0,6.76,50.488,69.9,NA,NA,NA,NA,12.34,54.842
2020-05-19 12:00:00,1276.9,1.12,6.76,53.776,64.2,NA,NA,NA,NA,12.342,54.495
2020-05-19 12:30:00,666.9,1.12,9.01,50.356,77.5,NA,NA,NA,NA,12.3416,54.322
2020-05-19 13:00:00,339.4,1.12,5.64,54.865,71.1,NA,NA,NA,NA,12.3388,59.508
2020-05-19 13:30:00,360.6,2.26,9.01,52.246,73.1,NA,NA,NA,NA,12.346,54.495
2020-05-19 14:00:00,788.1,0,5.64,48.85,78.1,NA,NA,NA,NA,12.3437,60.539
2020-05-19 14:30:00,255.6,0,5.64,48.583,79.7,NA,NA,NA,NA,12.3474,64.652
2020-05-19 15:00:00,228.1,0,5.64,49.471,78.6,NA,NA,NA,NA,12.3513,54.322
2020-05-19 15:30:00,109.4,0,6.76,48.85,77.6,NA,NA,NA,NA,12.3497,53.623
2020-05-19 16:00:00,90.6,1.12,7.87,49.914,70.6,NA,NA,NA,NA,12.3489,53.274
2020-05-19 16:30:00,21.9,0,6.76,48.049,79.3,NA,NA,NA,NA,12.353,52.576
2020-05-19 17:00:00,23.1,0,2.26,44.127,92.7,NA,NA,NA,NA,12.3478,52.05
2020-05-19 17:30:00,25.6,0,2.26,45.354,93.2,NA,NA,NA,NA,12.3543,51.172
2020-05-19 18:00:00,45.6,0,0,45.534,93.9,NA,NA,NA,NA,12.3549,45.286
2020-05-19 18:30:00,26.9,0,1.12,45.534,92.9,NA,NA,NA,NA,12.3524,45.466
2020-05-19 19:00:00,5.6,0,3.38,45.127,93.4,NA,NA,NA,NA,12.3574,45.828
2020-05-19 19:30:00,0.6,0,0,42.57,95.9,NA,NA,NA,NA,12.3579,45.466
2020-05-19 20:00:00,0.6,0,2.26,41.601,96.3,NA,NA,NA,NA,12.3639,45.648
2020-05-19 20:30:00,0.6,0,0,41.693,96.8,NA,NA,NA,NA,12.3633,43.282
2020-05-19 21:00:00,0.6,0,0,41.508,97.5,NA,NA,NA,NA,12.3656,41.625
2020-05-19 21:30:00,0.6,0,0,40.485,98.5,NA,NA,NA,NA,12.3742,41.067
2020-05-19 22:00:00,0.6,0,1.12,42.064,97.7,NA,NA,NA,NA,12.3742,41.067
2020-05-19 22:30:00,0.6,0,4.5,39.124,97.8,NA,NA,NA,NA,12.3704,40.509
2020-05-19 23:00:00,0.6,0,2.26,38.322,99.3,NA,NA,NA,NA,12.3746,41.254
2020-05-19 23:30:00,0.6,0,0,37.893,99.8,NA,NA,NA,NA,12.3825,41.067
2020-05-20 00:00:00,0.6,0,0,37.416,99.7,NA,NA,NA,NA,12.3888,38.629
2020-05-20 00:30:00,0.6,0,0,37.321,100,NA,NA,NA,NA,12.3891,38.061
2020-05-20 01:00:00,0.6,0,0,37.274,100,NA,NA,NA,NA,12.3867,37.488
2020-05-20 01:30:00,0.6,0,0,36.603,100,NA,NA,NA,NA,12.3836,37.297
2020-05-20 02:00:00,0.6,0,0,35.443,100,NA,NA,NA,NA,12.3832,37.107
2020-05-20 02:30:00,0.6,0,0,35.2,100,NA,NA,NA,NA,12.3811,36.723
2020-05-20 03:00:00,0.6,0,0,35.152,100,NA,NA,NA,NA,12.3827,35.37
2020-05-20 03:30:00,0.6,0,0,34.81,100,NA,NA,NA,NA,12.382,34.981
2020-05-20 04:00:00,0.6,0,0,34.174,100,NA,NA,NA,NA,12.3878,35.175
2020-05-20 04:30:00,0.6,0,0,33.138,100,NA,NA,NA,NA,12.3848,34.981
2020-05-20 05:00:00,18.1,0,0,33.188,100,NA,NA,NA,NA,12.3865,34.394
2020-05-20 05:30:00,29.4,0,0,33.879,100,NA,NA,NA,NA,12.3888,33.411
2020-05-20 06:00:00,35.6,0,0,35.298,100,NA,NA,NA,NA,12.3881,33.013
2020-05-20 06:30:00,74.4,0,0,36.939,100,NA,NA,NA,NA,12.3949,33.805
2020-05-20 07:00:00,183.1,0,1.12,40.251,100,NA,NA,NA,NA,12.3986,34.981
2020-05-20 07:30:00,149.4,0,2.26,42.57,100,NA,NA,NA,NA,12.3962,36.723
2020-05-20 08:00:00,334.4,0,1.12,44.856,96,NA,NA,NA,NA,12.4033,44.742
2020-05-20 08:30:00,220.6,0,5.64,46.121,92.8,NA,NA,NA,NA,12.4058,44.56
2020-05-20 09:00:00,648.1,0,5.64,48.137,88.9,NA,NA,NA,NA,12.4097,47.266
2020-05-20 09:30:00,440.6,0,5.64,49.692,83.5,NA,NA,NA,NA,12.4119,52.401
2020-05-20 10:00:00,1181.9,0,6.76,51.105,76.8,NA,NA,NA,NA,12.4132,56.923
2020-05-20 10:30:00,1043.1,0,5.64,52.641,72.9,NA,NA,NA,NA,12.4132,56.923
2020-05-20 11:00:00,1090.6,1.12,4.5,54.952,67.3,NA,NA,NA,NA,12.4162,58.993
2020-05-20 11:30:00,1074.4,1.12,6.76,54.082,67.2,NA,NA,NA,NA,12.4129,57.441
2020-05-20 12:00:00,1076.9,1.12,10.13,55.299,66.5,NA,NA,NA,NA,12.4083,58.476
2020-05-20 12:30:00,1095.6,1.12,10.13,56.383,62.7,NA,NA,NA,NA,12.4077,60.712
2020-05-20 13:00:00,796.9,1.12,7.87,57.42,59.6,NA,NA,NA,NA,12.4077,60.712
2020-05-20 13:30:00,876.9,2.26,9.01,55.733,56.7,NA,NA,NA,NA,12.4083,62.254
2020-05-20 14:00:00,643.1,1.12,7.87,57.807,58.6,NA,NA,NA,NA,12.4093,65.167
2020-05-20 14:30:00,188.1,1.12,7.87,53.427,62.8,NA,NA,NA,NA,12.4087,67.392
2020-05-20 15:00:00,90.6,1.12,4.5,55.038,56.8,NA,NA,NA,NA,12.4107,68.248
2020-05-20 15:30:00,75.6,0,7.87,54.865,58.9,NA,NA,NA,NA,12.4084,61.054
2020-05-20 16:00:00,61.9,0,9.01,54.604,59.3,NA,NA,NA,NA,12.4067,57.096
2020-05-20 16:30:00,96.9,1.12,7.87,55.299,61.3,NA,NA,NA,NA,12.4046,61.227
2020-05-20 17:00:00,79.4,0,6.76,54.734,60.1,NA,NA,NA,NA,12.4041,57.785
2020-05-20 17:30:00,33.1,0,5.64,52.509,65.5,NA,NA,NA,NA,12.4057,59.164
2020-05-20 18:00:00,20.6,0,7.87,52.029,66.8,NA,NA,NA,NA,12.4025,69.449
2020-05-20 18:30:00,11.9,0,4.5,50.18,72.6,NA,NA,NA,NA,12.4013,55.884
2020-05-20 19:00:00,3.1,0,0,47.602,82.1,NA,NA,NA,NA,12.4044,52.75
2020-05-20 19:30:00,0.6,0,1.12,45.217,87.6,NA,NA,NA,NA,12.4059,50.819
2020-05-20 20:00:00,0.6,0,2.26,44.809,88.3,NA,NA,NA,NA,12.4081,48.517
2020-05-20 20:30:00,0.6,0,1.12,43.214,91.9,NA,NA,NA,NA,12.4078,45.648
2020-05-20 21:00:00,0.6,0,0,41.787,93.8,NA,NA,NA,NA,12.4116,44.742
2020-05-20 21:30:00,0.6,0,0,39.877,96,NA,NA,NA,NA,12.4157,43.282
2020-05-20 22:00:00,0.6,0,0,39.078,97.1,NA,NA,NA,NA,12.4145,41.994
2020-05-20 22:30:00,0.6,0,0,37.846,97.9,NA,NA,NA,NA,12.4196,40.321
2020-05-20 23:00:00,0.6,0,0,36.747,98.2,NA,NA,NA,NA,12.4197,39.007
2020-05-20 23:30:00,0.6,0,0,35.879,98.5,NA,NA,NA,NA,12.4203,37.87
2020-05-21 00:00:00,0.6,0,0,34.81,98.8,NA,NA,NA,NA,12.4168,36.723
2020-05-21 00:30:00,0.6,0,0,34.027,99.1,NA,NA,NA,NA,12.4206,35.758
2020-05-21 01:00:00,0.6,0,0,33.188,99.3,NA,NA,NA,NA,12.4187,34.786
2020-05-21 01:30:00,0.6,0,0,32.99,99.3,NA,NA,NA,NA,12.4183,33.805
2020-05-21 02:00:00,0.6,0,0,32.193,99.4,NA,NA,NA,NA,12.4142,33.013
2020-05-21 02:30:00,0.6,0,0,31.692,99.6,NA,NA,NA,NA,12.4107,32.617
2020-05-21 03:00:00,0.6,0,0,31.591,100,NA,NA,NA,NA,12.4083,32.018
2020-05-21 03:30:00,0.6,0,0,30.632,99.9,NA,NA,NA,NA,12.4088,31.617
2020-05-21 04:00:00,0.6,0,0,30.02,100,NA,NA,NA,NA,12.4075,31.617
2020-05-21 04:30:00,0.6,0,0,29.97,100,NA,NA,NA,NA,12.4071,30.607
2020-05-21 05:00:00,4.4,0,0,30.529,100,NA,NA,NA,NA,12.4057,29.79
2020-05-21 05:30:00,9.4,0,0,30.479,100,NA,NA,NA,NA,12.4067,29.586
2020-05-21 06:00:00,18.1,0,0,30.936,100,NA,NA,NA,NA,12.4074,29.995
2020-05-21 06:30:00,225.6,0,0,32.891,100,NA,NA,NA,NA,12.4077,30.198
2020-05-21 07:00:00,164.4,0,0,38.795,98.4,NA,NA,NA,NA,12.4084,30.607
2020-05-21 07:30:00,51.9,0,0,42.478,97.9,NA,NA,NA,NA,12.4068,32.018
2020-05-21 08:00:00,628.1,0,2.26,49.516,86.3,NA,NA,NA,NA,12.4116,45.466
2020-05-21 08:30:00,733.1,0,5.64,55.342,74.5,NA,NA,NA,NA,12.4042,43.099
2020-05-21 09:00:00,810.6,0,4.5,59.486,60.1,NA,NA,NA,NA,12.4071,55.364
2020-05-21 09:30:00,879.4,0,5.64,61.376,55.5,NA,NA,NA,NA,12.4039,64.652
2020-05-21 10:00:00,979.4,0,5.64,63.304,54.3,NA,NA,NA,NA,12.3986,72.545
2020-05-21 10:30:00,989.4,0,5.64,63.819,49.7,NA,NA,NA,NA,12.3935,74.446
2020-05-21 11:00:00,1109.4,1.12,9.01,63.946,46.4,NA,NA,NA,NA,12.3883,74.619
2020-05-21 11:30:00,1206.9,1.12,9.01,61.848,51.2,NA,NA,NA,NA,12.3829,72.891
2020-05-21 12:00:00,1040.6,1.12,7.87,62.447,47.6,NA,NA,NA,NA,12.3774,68.763
2020-05-21 12:30:00,1100.6,1.12,9.01,64.888,43.9,NA,NA,NA,NA,12.3759,65.68
2020-05-21 13:00:00,1183.1,2.26,10.13,64.674,45.1,NA,NA,NA,NA,12.3729,66.193
2020-05-21 13:30:00,254.4,1.12,7.87,61.419,50.4,NA,NA,NA,NA,12.3745,68.077
2020-05-21 14:00:00,276.9,1.12,7.87,60.046,50.7,NA,NA,NA,NA,12.3752,72.028
2020-05-21 14:30:00,190.6,1.12,9.01,60.346,51,NA,NA,NA,NA,12.3703,69.278
2020-05-21 15:00:00,141.9,0,7.87,59.572,51.7,NA,NA,NA,NA,12.3684,67.221
2020-05-21 15:30:00,173.1,0,5.64,58.195,56.1,NA,NA,NA,NA,12.363,65.509
2020-05-21 16:00:00,91.9,0,5.64,57.893,57.8,NA,NA,NA,NA,12.3635,63.797
2020-05-21 16:30:00,73.1,0,5.64,57.031,62,NA,NA,NA,NA,12.3577,62.425
2020-05-21 17:00:00,93.1,0,3.38,54.343,77.5,NA,NA,NA,NA,12.3545,60.368
2020-05-21 17:30:00,44.4,0,2.26,53.733,73,NA,NA,NA,NA,12.3501,58.993
2020-05-21 18:00:00,14.4,0,3.38,52.378,77.7,NA,NA,NA,NA,12.3462,55.189
2020-05-21 18:30:00,13.1,0,3.38,48.938,89.2,NA,NA,NA,NA,12.345,54.669
2020-05-21 19:00:00,0.6,0,0,48.272,93.4,NA,NA,NA,NA,12.3479,52.75
2020-05-21 19:30:00,0.6,0,0,47.422,96,NA,NA,NA,NA,12.3504,49.937
2020-05-21 20:00:00,0.6,0,0,47.064,97.4,NA,NA,NA,NA,12.352,48.695
2020-05-21 20:30:00,0.6,0,0,46.481,97.9,NA,NA,NA,NA,12.3508,47.446
2020-05-21 21:00:00,0.6,0,0,46.481,98.5,NA,NA,NA,NA,12.3485,46.908
2020-05-21 21:30:00,0.6,0,0,46.706,98.9,NA,NA,NA,NA,12.3474,46.369
2020-05-21 22:00:00,0.6,0,0,46.706,99,NA,NA,NA,NA,12.3474,46.369
2020-05-21 22:30:00,0.6,0,0,46.706,99.3,NA,NA,NA,NA,12.345,46.548
2020-05-21 23:00:00,0.6,0,0,46.436,99.2,NA,NA,NA,NA,12.3395,46.548
2020-05-21 23:30:00,0.6,0,0,45.669,99.6,NA,NA,NA,NA,12.3381,46.548
2020-05-22 00:00:00,0.6,0,0,45.806,99.6,NA,NA,NA,NA,12.335,46.369
2020-05-22 00:30:00,0.6,0,0,45.262,99.8,NA,NA,NA,NA,12.3336,45.648
2020-05-22 01:00:00,0.6,0,0,44.582,99.9,NA,NA,NA,NA,12.3308,45.648
2020-05-22 01:30:00,0.6,0,0,44.263,100,NA,NA,NA,NA,12.3218,45.286
2020-05-22 02:00:00,0.6,0,0,43.945,100,NA,NA,NA,NA,12.3208,44.742
2020-05-22 02:30:00,0.6,0,0,42.984,100,NA,NA,NA,NA,12.3183,44.195
2020-05-22 03:00:00,0.6,0,0,42.984,100,NA,NA,NA,NA,12.3181,44.013
2020-05-22 03:30:00,0.6,0,0,42.663,100,NA,NA,NA,NA,12.3166,43.282
2020-05-22 04:00:00,0.6,0,0,41.184,100,NA,NA,NA,NA,12.3159,42.915
2020-05-22 04:30:00,0.6,0,0,40.392,100,NA,NA,NA,NA,12.3141,42.732
2020-05-22 05:00:00,6.9,0,0,39.83,100,NA,NA,NA,NA,12.3157,41.439
2020-05-22 05:30:00,14.4,0,0,39.69,100,NA,NA,NA,NA,12.3137,40.321
2020-05-22 06:00:00,38.1,0,0,39.502,100,NA,NA,NA,NA,12.3143,39.947
2020-05-22 06:30:00,83.1,0,0,40.345,100,NA,NA,NA,NA,12.3185,39.947
2020-05-22 07:00:00,129.4,0,1.12,41.277,99.7,NA,NA,NA,NA,12.3202,40.134
2020-05-22 07:30:00,48.1,0,2.26,40.951,99.6,NA,NA,NA,NA,12.3198,40.696
2020-05-22 08:00:00,621.9,0,2.26,46.571,87.6,NA,NA,NA,NA,12.3268,45.648
2020-05-22 08:30:00,744.4,0,3.38,50.752,74.1,NA,NA,NA,NA,12.3247,42.548
2020-05-22 09:00:00,828.1,0,3.38,54.604,58.3,NA,NA,NA,NA,12.3317,51.523
2020-05-22 09:30:00,936.9,0,4.5,55.515,55.9,NA,NA,NA,NA,12.3323,59.68
2020-05-22 10:00:00,995.6,0,2.26,55.558,49.1,NA,NA,NA,NA,12.3324,67.221
2020-05-22 10:30:00,1094.4,0,4.5,57.117,40.6,NA,NA,NA,NA,12.3275,64.996
2020-05-22 11:00:00,380.6,0,5.64,54.3,42.1,NA,NA,NA,NA,12.3272,63.626
2020-05-22 11:30:00,1081.9,0,9.01,57.506,36.2,NA,NA,NA,NA,12.3272,65.509
2020-05-22 12:00:00,1076.9,0,6.76,59.142,33.1,NA,NA,NA,NA,12.3305,59.508
2020-05-22 12:30:00,1044.4,0,6.76,58.455,29,NA,NA,NA,NA,12.3308,60.883
2020-05-22 13:00:00,991.9,0,5.64,61.419,29.7,NA,NA,NA,NA,12.3344,62.598
2020-05-22 13:30:00,904.4,1.12,6.76,59.099,23.3,NA,NA,NA,NA,12.3375,65.167
2020-05-22 14:00:00,840.6,0,5.64,59.916,18,NA,NA,NA,NA,12.3389,68.248
2020-05-22 14:30:00,90.6,0,4.5,56.815,23.3,NA,NA,NA,NA,12.34,70.48
2020-05-22 15:00:00,68.1,0,4.5,56.426,22.5,NA,NA,NA,NA,12.3385,71.683
2020-05-22 15:30:00,65.6,0,6.76,56.728,25.7,NA,NA,NA,NA,12.3327,69.793
2020-05-22 16:00:00,54.4,0,5.64,56.469,27.3,NA,NA,NA,NA,12.3356,59.337
2020-05-22 16:30:00,83.1,0,6.76,56.079,24.7,NA,NA,NA,NA,12.3378,61.569
2020-05-22 17:00:00,46.9,0,5.64,55.733,27.1,NA,NA,NA,NA,12.3366,59.164
2020-05-22 17:30:00,36.9,0,4.5,53.078,27.8,NA,NA,NA,NA,12.3371,66.193
2020-05-22 18:00:00,19.4,0,3.38,51.984,29.3,NA,NA,NA,NA,12.34,71.683
2020-05-22 18:30:00,11.9,0,1.12,48.538,43,NA,NA,NA,NA,12.3414,56.23
2020-05-22 19:00:00,4.4,0,0,44.4,55.1,NA,NA,NA,NA,12.3434,52.576
2020-05-22 19:30:00,0.6,0,0,41.508,64.2,NA,NA,NA,NA,12.3487,49.759
2020-05-22 20:00:00,0.6,0,0,39.078,71.7,NA,NA,NA,NA,12.3532,45.828
2020-05-22 20:30:00,0.6,0,0,37.179,76.7,NA,NA,NA,NA,12.3606,42.548
2020-05-22 21:00:00,0.6,0,0,35.782,77.4,NA,NA,NA,NA,12.3652,39.947
2020-05-22 21:30:00,0.6,0,0,34.81,79.8,NA,NA,NA,NA,12.3691,37.679
2020-05-22 22:00:00,0.6,0,0,33.831,83,NA,NA,NA,NA,12.3769,35.951
2020-05-22 22:30:00,0.6,0,0,32.841,85.7,NA,NA,NA,NA,12.379,34.786
2020-05-22 23:00:00,0.6,0,0,32.691,87.6,NA,NA,NA,NA,12.3771,33.805
2020-05-22 23:30:00,0.6,0,0,31.743,88.9,NA,NA,NA,NA,12.3809,32.815
2020-05-23 00:00:00,0.6,0,0,32.443,85.3,NA,NA,NA,NA,12.3794,32.018
2020-05-23 00:30:00,0.6,0,0,30.682,88.3,NA,NA,NA,NA,12.3825,31.415
2020-05-23 01:00:00,0.6,0,0,29.559,90.4,NA,NA,NA,NA,12.3825,32.218
2020-05-23 01:30:00,0.6,0,0,28.787,91.7,NA,NA,NA,NA,12.383,31.012
2020-05-23 02:00:00,0.6,0,0,28.373,92.3,NA,NA,NA,NA,12.3782,29.79
2020-05-23 02:30:00,0.6,0,0,27.903,92.8,NA,NA,NA,NA,12.3791,28.762
