"Plot Title: ATM"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 10672171, SEN S/N: 10672171)","Temp, °F (LGR S/N: 10672171, SEN S/N: 10672171)","Coupler Detached (LGR S/N: 10672171)","Coupler Attached (LGR S/N: 10672171)","Host Connected (LGR S/N: 10672171)","Stopped (LGR S/N: 10672171)","End Of File (LGR S/N: 10672171)"
237,09/08/19 09:00:00 AM,12.3037,41.439,,,,,
238,09/08/19 09:30:00 AM,12.3057,52.750,,,,,
239,09/08/19 10:00:00 AM,12.3053,61.741,,,,,
240,09/08/19 10:30:00 AM,12.3057,65.680,,,,,
241,09/08/19 11:00:00 AM,12.3020,64.139,,,,,
242,09/08/19 11:30:00 AM,12.3002,67.221,,,,,
243,09/08/19 12:00:00 PM,12.2962,75.312,,,,,
244,09/08/19 12:30:00 PM,12.2931,76.006,,,,,
245,09/08/19 01:00:00 PM,12.2918,77.400,,,,,
246,09/08/19 01:30:00 PM,12.2950,78.800,,,,,
247,09/08/19 02:00:00 PM,12.2904,78.800,,,,,
248,09/08/19 02:30:00 PM,12.2867,77.225,,,,,
249,09/08/19 03:00:00 PM,12.2872,77.400,,,,,
250,09/08/19 03:30:00 PM,12.2925,73.753,,,,,
251,09/08/19 04:00:00 PM,12.2925,69.793,,,,,
252,09/08/19 04:30:00 PM,12.2853,70.651,,,,,
253,09/08/19 05:00:00 PM,12.2883,69.964,,,,,
254,09/08/19 05:30:00 PM,12.2888,68.248,,,,,
255,09/08/19 06:00:00 PM,12.2876,67.735,,,,,
256,09/08/19 06:30:00 PM,12.2856,64.996,,,,,
257,09/08/19 07:00:00 PM,12.2915,61.741,,,,,
258,09/08/19 07:30:00 PM,12.2943,59.164,,,,,
259,09/08/19 08:00:00 PM,12.2935,55.189,,,,,
260,09/08/19 08:30:00 PM,12.3040,52.050,,,,,
261,09/08/19 09:00:00 PM,12.3022,49.582,,,,,
262,09/08/19 09:30:00 PM,12.3091,46.908,,,,,
263,09/08/19 10:00:00 PM,12.3079,44.742,,,,,
264,09/08/19 10:30:00 PM,12.3076,42.915,,,,,
265,09/08/19 11:00:00 PM,12.3079,41.254,,,,,
266,09/08/19 11:30:00 PM,12.3049,40.134,,,,,
267,09/09/19 12:00:00 AM,12.3069,39.196,,,,,
268,09/09/19 12:30:00 AM,12.2992,38.061,,,,,
269,09/09/19 01:00:00 AM,12.3018,37.297,,,,,
270,09/09/19 01:30:00 AM,12.2992,36.338,,,,,
271,09/09/19 02:00:00 AM,12.3017,35.564,,,,,
272,09/09/19 02:30:00 AM,12.3001,34.981,,,,,
273,09/09/19 03:00:00 AM,12.2983,34.394,,,,,
274,09/09/19 03:30:00 AM,12.2967,33.805,,,,,
275,09/09/19 04:00:00 AM,12.2957,33.411,,,,,
276,09/09/19 04:30:00 AM,12.2979,34.198,,,,,
277,09/09/19 05:00:00 AM,12.2870,33.607,,,,,
278,09/09/19 05:30:00 AM,12.2848,32.815,,,,,
279,09/09/19 06:00:00 AM,12.2867,31.816,,,,,
280,09/09/19 06:30:00 AM,12.2902,31.415,,,,,
281,09/09/19 07:00:00 AM,12.2902,31.415,,,,,
282,09/09/19 07:30:00 AM,12.2946,33.013,,,,,
283,09/09/19 08:00:00 AM,12.2899,36.338,,,,,
284,09/09/19 08:30:00 AM,12.2885,40.881,,,,,
285,09/09/19 09:00:00 AM,12.2902,46.728,,,,,
286,09/09/19 09:30:00 AM,12.2941,53.623,,,,,
287,09/09/19 10:00:00 AM,12.2921,58.303,,,,,
288,09/09/19 10:30:00 AM,12.2876,60.195,,,,,
289,09/09/19 11:00:00 AM,12.2906,61.398,,,,,
290,09/09/19 11:30:00 AM,12.2843,66.366,,,,,
291,09/09/19 12:00:00 PM,12.2834,67.906,,,,,
292,09/09/19 12:30:00 PM,12.2740,69.793,,,,,
293,09/09/19 01:00:00 PM,12.2793,66.193,,,,,
294,09/09/19 01:30:00 PM,12.2738,65.851,,,,,
295,09/09/19 02:00:00 PM,12.2653,73.926,,,,,
296,09/09/19 02:30:00 PM,12.2568,74.271,,,,,
297,09/09/19 03:00:00 PM,12.2596,75.484,,,,,
298,09/09/19 03:30:00 PM,12.2570,72.372,,,,,
299,09/09/19 04:00:00 PM,12.2550,67.564,,,,,
300,09/09/19 04:30:00 PM,12.2577,68.763,,,,,
301,09/09/19 05:00:00 PM,12.2529,64.825,,,,,
302,09/09/19 05:30:00 PM,12.2576,64.825,,,,,
303,09/09/19 06:00:00 PM,12.2567,66.366,,,,,
304,09/09/19 06:30:00 PM,12.2554,62.083,,,,,
305,09/09/19 07:00:00 PM,12.2566,58.820,,,,,
306,09/09/19 07:30:00 PM,12.2489,55.711,,,,,
307,09/09/19 08:00:00 PM,12.2589,52.401,,,,,
308,09/09/19 08:30:00 PM,12.2576,50.113,,,,,
309,09/09/19 09:00:00 PM,12.2561,47.802,,,,,
310,09/09/19 09:30:00 PM,12.2618,48.160,,,,,
311,09/09/19 10:00:00 PM,12.2603,47.624,,,,,
312,09/09/19 10:30:00 PM,12.2587,45.286,,,,,
313,09/09/19 11:00:00 PM,12.2571,42.915,,,,,
314,09/09/19 11:30:00 PM,12.2619,41.254,,,,,
315,09/10/19 12:00:00 AM,12.2579,39.760,,,,,
316,09/10/19 12:30:00 AM,12.2599,38.818,,,,,
317,09/10/19 01:00:00 AM,12.2584,38.250,,,,,
318,09/10/19 01:30:00 AM,12.2629,38.250,,,,,
319,09/10/19 02:00:00 AM,12.2579,38.061,,,,,
320,09/10/19 02:30:00 AM,12.2609,37.488,,,,,
321,09/10/19 03:00:00 AM,12.2619,36.145,,,,,
322,09/10/19 03:30:00 AM,12.2551,35.370,,,,,
323,09/10/19 04:00:00 AM,12.2525,34.394,,,,,
324,09/10/19 04:30:00 AM,12.2560,34.002,,,,,
325,09/10/19 05:00:00 AM,12.2566,34.198,,,,,
326,09/10/19 05:30:00 AM,12.2535,34.786,,,,,
327,09/10/19 06:00:00 AM,12.2522,35.951,,,,,
328,09/10/19 06:30:00 AM,12.2553,37.107,,,,,
329,09/10/19 07:00:00 AM,12.2584,38.250,,,,,
330,09/10/19 07:30:00 AM,12.2609,39.196,,,,,
331,09/10/19 08:00:00 AM,12.2656,40.881,,,,,
332,09/10/19 08:30:00 AM,12.2683,43.648,,,,,
333,09/10/19 09:00:00 AM,12.2708,46.369,,,,,
334,09/10/19 09:30:00 AM,12.2732,49.050,,,,,
